ORG_ID,DEPARTAMENTO_PAV,BANK_ACCOUNT_ID,BANK_ACCOUNT_NAME,BANK_ACCOUNT_NUM,RECEIPT_DATE,RECEIPT_NUMBER,ACTIVITY_ID,ACTIVITY_NAME,ACTIVITY_DESCRIPTION,ACT_IPLAUKU_SALTINIS,ACT_IPL_SALTINIO_PAV,ACT_IPL_SALTINIO_EIL_NR,ACT_IMOKOS_KODAS,ACT_EILES_NR,AMOUNT,RECEIPT_ID
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/106,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-612.42,1747367
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/107,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1.26,1747366
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/108,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.8,1747365
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/145,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4.74,1747364
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/146,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-64.92,1747363
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/147,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-340.26,1747362
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/148,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-565.32,1747361
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/149,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-760.32,1747360
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/150,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-495.85,1747359
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/151,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-648.51,1747358
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/152,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-435.5,1747357
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/109,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-290.5,1747356
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/110,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-30.88,1747355
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/112,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-12.68,1747354
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/115,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.24,1747353
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/116,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-51.7,1747352
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/123,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-3.36,1747351
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/124,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4.48,1747350
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/125,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4.34,1747349
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/126,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1.68,1747348
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/127,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4.77,1747347
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/128,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1.26,1747346
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/129,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-15.82,1747345
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/130,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4.19,1747344
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/131,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-5.58,1747343
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/132,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-14.43,1747342
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/133,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.79,1747341
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/134,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.67,1747340
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/135,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.73,1747339
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/136,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.26,1747338
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/137,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-5.19,1747337
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/138,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-21,1747336
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/139,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-816.33,1747335
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/140,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-145.39,1747334
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/141,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-17.86,1747333
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/142,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-57.45,1747332
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/143,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1.65,1747331
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/144,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-966.71,1747330
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/153,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-71.42,1747484
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/4,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-928.47,1747483
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/5,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-282.11,1747482
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/6,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-17.49,1747481
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/8,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-21740.08,1747480
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/9,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1444.74,1747479
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/10,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-32716.47,1747478
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/11,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-750.89,1747477
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/12,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-192.82,1747476
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/13,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-131.18,1747475
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/14,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-114,1747474
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/15,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-175.37,1747473
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/16,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-885,1747472
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/38,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-663.87,1747471
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/39,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-17129.24,1747470
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/40,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4529.93,1747469
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/41,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-7782.88,1747468
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/42,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-997.58,1747467
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/43,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4517,1747466
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/44,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2815.92,1747465
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/45,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2062.14,1747464
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/46,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-9395.66,1747463
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/48,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-300,1747462
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/49,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1827.14,1747461
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/50,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-482.31,1747460
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/51,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1660.09,1747459
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/53,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1544.6,1747458
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/55,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-951.04,1747457
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/3,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-498.53,1747456
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/154,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-300,1747455
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/56,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.24,1747449
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/57,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.84,1747448
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/58,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.13,1747447
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/59,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.79,1747446
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/60,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-3,1747445
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/84,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-9.78,1747444
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/86,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.45,1747443
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/96,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-7.83,1747442
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/102,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.94,1747441
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/111,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-3.73,1747440
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/113,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.17,1747439
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/114,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-10.07,1747438
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/117,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.98,1747437
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/118,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-3.78,1747436
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/119,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1.12,1747435
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/120,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-12.57,1747434
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/121,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.58,1747433
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/122,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-32,1747432
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/17,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-797.52,1747431
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/18,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-396.87,1747430
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/19,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-993.38,1747429
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/20,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-555.54,1747428
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/21,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-136.5,1747427
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/22,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-672.99,1747426
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/23,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-734.12,1747425
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/24,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-27.95,1747424
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/25,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-526.74,1747423
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/26,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-711.41,1747422
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/27,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-589.59,1747421
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/28,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-598.52,1747420
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/29,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-693.87,1747419
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/30,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1062.22,1747418
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/31,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-136.5,1747417
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/32,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-171,1747416
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/33,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-68.25,1747415
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/34,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-136.5,1747414
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/35,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-195.9,1747413
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/36,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-136.5,1747412
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/47,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-1.68,1747411
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/52,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-22,1747410
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/54,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.98,1747409
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/61,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-4.48,1747408
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/62,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-5.58,1747407
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/63,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.26,1747406
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/64,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-5,1747405
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/65,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-559.73,1747404
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/66,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-548.37,1747403
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/67,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-2.61,1747402
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/68,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-3.26,1747401
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/69,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-.15,1747400
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/70,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-5,1747399
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/71,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-310.32,1747398
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/72,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-43.02,1747397
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/73,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-72.01,1747396
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/74,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-6.61,1747395
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/75,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-996.08,1747394
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/76,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-618.74,1747393
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/77,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-431.37,1747392
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/78,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-725.26,1747391
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/79,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-655.62,1747390
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/80,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-383.56,1747389
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/81,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-466.08,1747388
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/82,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-284.96,1747387
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/83,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-300.38,1747386
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,02-APR-15,20150402/85,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-11.56,1747385
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,31-MAR-15,20150331/5,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-803.3,1745775
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,31-MAR-15,20150331/3,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-175.69,1745774
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,31-MAR-15,20150331/2,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-204.76,1745773
1363,"Administracija EUR",99721,"VB LT52 7044 0600 0498 1276",LT527044060004981276,31-MAR-15,20150331/6,5498,"DU išmokėjimas","DU išmokėjimas (kliringas)",,,,,,-273.97,1745772
